STN;YYYYMMDD;HH;FH;T;Q;P;U
240;20230101;1;110;138;0;10057;73
240;20230101;2;110;139;0;10060;69
240;20230101;3;120;143;0;10065;68
240;20230101;4;120;134;0;10072;72
240;20230101;5;120;122;0;10083;73
240;20230101;6;110;123;0;10091;74
240;20230101;7;100;118;0;10100;78
240;20230101;8;100;114;0;10115;78
240;20230101;9;100;118;6;10120;74
240;20230101;10;90;117;29;10126;76
240;20230101;11;80;124;58;10130;74
240;20230101;12;90;126;49;10134;74
240;20230101;13;90;123;35;10134;76
240;20230101;14;80;122;26;10133;74
240;20230101;15;60;113;14;10132;83
240;20230101;16;50;115;1;10133;83
240;20230101;17;50;112;0;10129;84
240;20230101;18;50;117;0;10124;80
240;20230101;19;60;108;0;10119;92
240;20230101;20;50;106;0;10118;97
240;20230101;21;40;105;0;10107;98
240;20230101;22;50;106;0;10096;97
240;20230101;23;50;105;0;10094;98
240;20230101;24;40;109;0;10086;96
240;20230102;1;60;111;0;10083;97
240;20230102;2;50;110;0;10079;98
240;20230102;3;50;110;0;10077;98
240;20230102;4;60;114;0;10079;98
240;20230102;5;70;99;0;10086;97
240;20230102;6;60;89;0;10103;97
240;20230102;7;50;86;0;10115;96
240;20230102;8;50;88;0;10130;95
240;20230102;9;60;89;5;10142;90
240;20230102;10;50;90;14;10147;88
240;20230102;11;60;98;33;10151;86
240;20230102;12;60;98;42;10156;85
240;20230102;13;60;97;26;10160;87
240;20230102;14;60;89;8;10167;93
240;20230102;15;50;84;11;10177;89
240;20230102;16;50;82;4;10189;87
240;20230102;17;40;59;0;10199;92
240;20230102;18;40;61;0;10207;89
240;20230102;19;40;62;0;10216;87
240;20230102;20;30;59;0;10224;85
240;20230102;21;40;53;0;10229;87
240;20230102;22;30;47;0;10235;88
240;20230102;23;30;21;0;10244;92
240;20230102;24;40;32;0;10249;91
240;20230103;1;20;10;0;10250;95
240;20230103;2;20;11;0;10255;97
240;20230103;3;10;17;0;10254;97
240;20230103;4;30;16;0;10252;97
240;20230103;5;20;11;0;10255;99
240;20230103;6;30;23;0;10253;99
240;20230103;7;20;30;0;10252;98
240;20230103;8;30;41;0;10250;97
240;20230103;9;40;54;7;10251;96
240;20230103;10;60;60;14;10251;97
240;20230103;11;60;72;22;10251;95
240;20230103;12;60;78;18;10244;93
240;20230103;13;70;82;21;10240;91
240;20230103;14;70;83;30;10234;88
240;20230103;15;70;82;15;10231;89
240;20230103;16;70;83;2;10227;88
240;20230103;17;70;78;0;10224;90
240;20230103;18;70;82;0;10216;88
240;20230103;19;80;85;0;10212;87
240;20230103;20;90;88;0;10202;85
240;20230103;21;100;90;0;10193;84
240;20230103;22;110;93;0;10183;84
240;20230103;23;110;88;0;10173;93
240;20230103;24;110;90;0;10158;94
240;20230104;1;110;92;0;10144;96
240;20230104;2;110;100;0;10140;95
240;20230104;3;120;109;0;10138;93
240;20230104;4;120;109;0;10133;95
240;20230104;5;130;117;0;10124;92
240;20230104;6;130;116;0;10122;94
240;20230104;7;130;119;0;10118;92
240;20230104;8;140;117;0;10114;95
240;20230104;9;140;120;2;10119;94
240;20230104;10;150;124;8;10120;91
240;20230104;11;140;125;18;10118;92
240;20230104;12;130;128;21;10115;88
240;20230104;13;140;130;36;10114;84
240;20230104;14;130;130;26;10113;83
240;20230104;15;130;130;11;10115;81
240;20230104;16;120;129;1;10112;79
240;20230104;17;130;125;0;10118;78
240;20230104;18;120;122;0;10123;81
240;20230104;19;130;118;0;10122;83
240;20230104;20;130;118;0;10128;81
240;20230104;21;130;114;0;10134;81
240;20230104;22;120;108;0;10140;84
240;20230104;23;110;105;0;10143;85
240;20230104;24;100;102;0;10149;84
240;20230105;1;90;102;0;10151;84
240;20230105;2;100;104;0;10156;86
240;20230105;3;100;106;0;10158;85
240;20230105;4;100;106;0;10161;85
240;20230105;5;90;103;0;10162;87
240;20230105;6;90;103;0;10170;87
240;20230105;7;80;101;0;10178;87
240;20230105;8;80;102;0;10182;87
240;20230105;9;70;104;6;10191;86
240;20230105;10;70;107;18;10196;85
240;20230105;11;70;108;28;10197;84
240;20230105;12;70;115;60;10196;82
240;20230105;13;60;111;65;10196;85
240;20230105;14;60;110;25;10194;86
240;20230105;15;60;104;11;10194;92
240;20230105;16;50;98;2;10189;97
240;20230105;17;50;98;0;10186;98
240;20230105;18;50;102;0;10180;98
240;20230105;19;60;106;0;10176;96
240;20230105;20;60;107;0;10176;96
240;20230105;21;60;110;0;10172;93
240;20230105;22;70;110;0;10169;92
240;20230105;23;90;107;0;10168;93
240;20230105;24;80;107;0;10162;90
240;20230106;1;90;106;0;10159;89
240;20230106;2;80;106;0;10154;89
240;20230106;3;80;105;0;10143;87
240;20230106;4;80;107;0;10137;84
240;20230106;5;90;107;0;10130;86
240;20230106;6;110;100;0;10130;96
240;20230106;7;100;101;0;10137;91
240;20230106;8;80;90;0;10149;85
240;20230106;9;50;91;16;10157;85
240;20230106;10;60;97;48;10163;83
240;20230106;11;60;101;69;10168;77
240;20230106;12;70;101;54;10164;80
240;20230106;13;70;101;45;10163;77
240;20230106;14;60;102;34;10161;72
240;20230106;15;50;97;14;10160;76
240;20230106;16;50;87;2;10160;83
240;20230106;17;40;83;0;10159;86
240;20230106;18;40;88;0;10156;89
240;20230106;19;40;92;0;10154;93
240;20230106;20;40;97;0;10149;96
240;20230106;21;60;108;0;10149;96
240;20230106;22;60;110;0;10146;97
240;20230106;23;70;111;0;10146;96
240;20230106;24;70;111;0;10141;95
240;20230107;1;70;110;0;10137;92
240;20230107;2;70;104;0;10133;91
240;20230107;3;70;106;0;10132;91
240;20230107;4;60;102;0;10125;90
240;20230107;5;60;100;0;10119;91
240;20230107;6;70;98;0;10114;94
240;20230107;7;70;94;0;10108;92
240;20230107;8;70;96;0;10104;90
240;20230107;9;70;100;5;10099;83
240;20230107;10;80;102;17;10092;80
240;20230107;11;80;110;58;10080;74
240;20230107;12;100;109;59;10069;75
240;20230107;13;90;107;41;10056;73
240;20230107;14;90;106;40;10044;74
240;20230107;15;80;108;13;10040;74
240;20230107;16;90;103;3;10033;77
240;20230107;17;80;98;0;10032;81
240;20230107;18;90;90;0;10027;91
240;20230107;19;80;93;0;10023;88
240;20230107;20;80;98;0;10017;85
240;20230107;21;90;100;0;10013;87
240;20230107;22;100;102;0;10012;84
240;20230107;23;100;100;0;10014;83
240;20230107;24;80;92;0;10015;80
240;20230108;1;70;88;0;10010;84
240;20230108;2;60;85;0;10009;88
240;20230108;3;50;84;0;10007;89
240;20230108;4;60;84;0;10005;84
240;20230108;5;50;76;0;10003;85
240;20230108;6;50;75;0;10002;86
240;20230108;7;50;69;0;10000;87
240;20230108;8;60;66;0;9998;88
240;20230108;9;70;69;15;9995;87
240;20230108;10;70;78;49;9993;84
240;20230108;11;70;89;63;9988;82
240;20230108;12;80;95;72;9981;78
240;20230108;13;90;93;58;9975;76
240;20230108;14;80;93;57;9967;76
240;20230108;15;70;90;26;9962;77
240;20230108;16;70;80;5;9956;79
240;20230108;17;50;80;0;9954;80
240;20230108;18;70;85;0;9943;78
240;20230108;19;70;78;0;9935;82
240;20230108;20;70;79;0;9927;81
240;20230108;21;70;77;0;9921;82
240;20230108;22;70;74;0;9919;87
240;20230108;23;60;79;0;9919;88
240;20230108;24;60;69;0;9924;88
240;20230109;1;60;63;0;9923;89
240;20230109;2;60;57;0;9926;92
240;20230109;3;50;60;0;9925;92
240;20230109;4;60;57;0;9925;92
240;20230109;5;60;55;0;9924;94
240;20230109;6;60;57;0;9923;94
240;20230109;7;50;60;0;9921;96
240;20230109;8;30;65;1;9927;97
240;20230109;9;40;73;8;9942;92
240;20230109;10;60;83;16;9954;88
240;20230109;11;70;83;31;9966;84
240;20230109;12;70;85;45;9973;87
240;20230109;13;80;82;35;9980;83
240;20230109;14;70;84;30;9988;82
240;20230109;15;70;82;29;10002;84
240;20230109;16;60;80;3;10014;84
240;20230109;17;60;72;0;10025;87
240;20230109;18;60;75;0;10036;86
240;20230109;19;80;75;0;10051;83
240;20230109;20;80;74;0;10063;82
240;20230109;21;70;72;0;10076;79
240;20230109;22;60;64;0;10083;81
240;20230109;23;50;72;0;10096;78
240;20230109;24;60;76;0;10106;79
240;20230110;1;60;75;0;10114;83
240;20230110;2;60;79;0;10120;81
240;20230110;3;70;73;0;10125;87
240;20230110;4;60;75;0;10131;84
240;20230110;5;60;75;0;10137;83
240;20230110;6;50;70;0;10145;88
240;20230110;7;50;69;0;10150;89
240;20230110;8;50;64;2;10157;89
240;20230110;9;50;60;11;10157;92
240;20230110;10;60;57;18;10155;92
240;20230110;11;70;57;23;10150;89
240;20230110;12;70;60;24;10141;87
240;20230110;13;70;61;18;10131;89
240;20230110;14;70;65;15;10120;90
240;20230110;15;90;63;4;10103;93
240;20230110;16;110;63;1;10090;95
240;20230110;17;110;64;0;10081;96
240;20230110;18;110;72;0;10070;97
240;20230110;19;100;83;0;10066;95
240;20230110;20;100;89;0;10062;93
240;20230110;21;90;92;0;10055;96
240;20230110;22;100;100;0;10047;95
240;20230110;23;100;104;0;10040;96
240;20230110;24;100;107;0;10036;97
240;20230111;1;100;110;0;10036;97
240;20230111;2;100;115;0;10039;95
240;20230111;3;110;119;0;10041;91
240;20230111;4;90;116;0;10047;92
240;20230111;5;90;110;0;10054;89
240;20230111;6;80;102;0;10060;88
240;20230111;7;80;97;0;10068;88
240;20230111;8;70;92;0;10077;88
240;20230111;9;60;90;12;10084;86
240;20230111;10;60;97;50;10088;81
240;20230111;11;80;101;64;10091;83
240;20230111;12;100;100;63;10092;77
240;20230111;13;100;99;68;10094;77
240;20230111;14;100;98;68;10091;74
240;20230111;15;100;95;33;10090;75
240;20230111;16;90;93;5;10090;79
240;20230111;17;100;94;0;10089;79
240;20230111;18;110;98;0;10085;80
240;20230111;19;110;86;0;10075;91
240;20230111;20;110;89;0;10071;86
240;20230111;21;110;91;0;10074;85
240;20230111;22;90;94;0;10070;84
240;20230111;23;100;95;0;10074;82
240;20230111;24;90;94;0;10071;86
240;20230112;1;90;92;0;10063;92
240;20230112;2;90;97;0;10054;93
240;20230112;3;110;99;0;10042;88
240;20230112;4;110;92;0;10014;94
240;20230112;5;120;91;0;10009;96
240;20230112;6;130;107;0;10009;92
240;20230112;7;140;112;0;10008;90
240;20230112;8;140;115;0;10016;88
240;20230112;9;130;118;5;10022;86
240;20230112;10;130;119;17;10029;87
240;20230112;11;120;114;19;10036;91
240;20230112;12;120;118;17;10030;88
240;20230112;13;120;113;12;10024;94
240;20230112;14;120;113;9;10020;93
240;20230112;15;120;112;4;10016;94
240;20230112;16;130;112;1;10015;93
240;20230112;17;120;113;0;10014;91
240;20230112;18;130;111;0;10015;93
240;20230112;19;120;111;0;10014;92
240;20230112;20;120;113;0;10009;89
240;20230112;21;120;104;0;10009;90
240;20230112;22;120;101;0;10011;77
240;20230112;23;100;93;0;10017;73
240;20230112;24;90;90;0;10018;75
240;20230113;1;90;81;0;10011;80
240;20230113;2;80;87;0;10012;78
240;20230113;3;100;91;0;10008;77
240;20230113;4;100;87;0;10005;79
240;20230113;5;90;88;0;10006;73
240;20230113;6;110;85;0;10006;74
240;20230113;7;120;88;0;10010;75
240;20230113;8;120;84;0;10014;80
240;20230113;9;110;90;4;10019;74
240;20230113;10;120;91;12;10026;73
240;20230113;11;120;94;40;10032;73
240;20230113;12;130;95;37;10041;72
240;20230113;13;120;95;40;10049;73
240;20230113;14;120;95;24;10060;73
240;20230113;15;130;94;10;10069;74
240;20230113;16;110;94;3;10082;73
240;20230113;17;100;88;0;10091;78
240;20230113;18;100;90;0;10096;78
240;20230113;19;100;94;0;10105;75
240;20230113;20;110;85;0;10115;78
240;20230113;21;80;90;0;10122;74
240;20230113;22;90;89;0;10127;76
240;20230113;23;90;89;0;10131;73
240;20230113;24;70;82;0;10131;75
240;20230114;1;70;76;0;10130;77
240;20230114;2;50;62;0;10128;89
240;20230114;3;50;60;0;10120;88
240;20230114;4;50;57;0;10109;91
240;20230114;5;60;61;0;10096;91
240;20230114;6;70;66;0;10085;91
240;20230114;7;70;63;0;10069;93
240;20230114;8;80;64;0;10047;95
240;20230114;9;80;69;2;10030;96
240;20230114;10;80;78;3;10009;95
240;20230114;11;100;87;7;9984;95
240;20230114;12;130;98;8;9968;93
240;20230114;13;130;100;10;9952;96
240;20230114;14;120;105;7;9942;96
240;20230114;15;110;108;5;9938;97
240;20230114;16;100;112;1;9936;97
240;20230114;17;110;114;0;9939;93
240;20230114;18;100;111;0;9943;89
240;20230114;19;100;74;0;9961;91
240;20230114;20;70;74;0;9965;85
240;20230114;21;70;81;0;9965;76
240;20230114;22;70;79;0;9967;74
240;20230114;23;80;77;0;9966;72
240;20230114;24;90;77;0;9965;72
240;20230115;1;100;75;0;9964;69
240;20230115;2;80;75;0;9966;67
240;20230115;3;100;73;0;9965;68
240;20230115;4;90;73;0;9963;67
240;20230115;5;90;72;0;9962;65
240;20230115;6;110;65;0;9962;63
240;20230115;7;110;64;0;9960;65
240;20230115;8;110;67;0;9958;69
240;20230115;9;130;67;7;9958;74
240;20230115;10;120;74;16;9960;72
240;20230115;11;130;77;30;9964;70
240;20230115;12;130;79;35;9962;69
240;20230115;13;130;79;43;9963;69
240;20230115;14;130;62;19;9970;86
240;20230115;15;120;60;6;9976;88
240;20230115;16;90;64;3;9979;83
240;20230115;17;70;68;0;9978;82
240;20230115;18;70;51;0;9981;92
240;20230115;19;70;55;0;9979;88
240;20230115;20;90;48;0;9976;87
240;20230115;21;60;41;0;9970;88
240;20230115;22;50;39;0;9964;89
240;20230115;23;40;34;0;9954;93
240;20230115;24;40;41;0;9948;93
240;20230116;1;40;25;0;9934;96
240;20230116;2;40;32;0;9925;96
240;20230116;3;60;32;0;9914;95
240;20230116;4;40;27;0;9899;96
240;20230116;5;40;28;0;9880;96
240;20230116;6;50;34;0;9861;94
240;20230116;7;60;38;0;9849;93
240;20230116;8;60;39;0;9832;92
240;20230116;9;70;37;2;9816;94
240;20230116;10;60;41;7;9804;95
240;20230116;11;60;44;8;9795;93
240;20230116;12;50;45;7;9784;95
240;20230116;13;40;47;8;9775;97
240;20230116;14;40;51;8;9770;93
240;20230116;15;20;50;9;9767;96
240;20230116;16;30;36;2;9771;94
240;20230116;17;40;38;0;9772;95
240;20230116;18;70;38;0;9781;93
240;20230116;19;60;40;0;9788;92
240;20230116;20;60;39;0;9794;90
240;20230116;21;70;36;0;9800;93
240;20230116;22;80;42;0;9810;89
240;20230116;23;90;35;0;9821;89
240;20230116;24;90;27;0;9833;86
240;20230117;1;60;28;0;9836;84
240;20230117;2;60;22;0;9846;87
240;20230117;3;30;11;0;9849;88
240;20230117;4;10;12;0;9852;87
240;20230117;5;30;10;0;9853;76
240;20230117;6;40;18;0;9859;74
240;20230117;7;50;20;0;9862;68
240;20230117;8;40;13;1;9863;72
240;20230117;9;40;24;16;9867;70
240;20230117;10;30;23;34;9872;74
240;20230117;11;30;32;51;9873;75
240;20230117;12;40;50;113;9870;65
240;20230117;13;60;47;96;9868;62
240;20230117;14;60;45;81;9871;62
240;20230117;15;50;37;39;9875;63
240;20230117;16;40;22;7;9876;71
240;20230117;17;30;6;0;9881;79
240;20230117;18;30;2;0;9885;79
240;20230117;19;30;-12;0;9891;84
240;20230117;20;40;0;0;9895;85
240;20230117;21;40;-1;0;9899;85
240;20230117;22;40;-6;0;9901;86
240;20230117;23;40;2;0;9903;81
240;20230117;24;40;11;0;9904;75
240;20230118;1;40;-2;0;9903;79
240;20230118;2;30;-2;0;9906;79
240;20230118;3;30;-23;0;9909;86
240;20230118;4;30;-18;0;9911;90
240;20230118;5;30;-22;0;9914;90
240;20230118;6;30;-12;0;9918;89
240;20230118;7;40;-3;0;9922;88
240;20230118;8;40;3;0;9930;86
240;20230118;9;40;15;18;9936;87
240;20230118;10;60;31;56;9937;79
240;20230118;11;70;41;88;9941;77
240;20230118;12;80;46;92;9942;74
240;20230118;13;80;54;68;9941;68
240;20230118;14;80;54;35;9945;71
240;20230118;15;90;51;15;9950;72
240;20230118;16;90;44;1;9954;80
240;20230118;17;80;48;0;9958;80
240;20230118;18;80;48;0;9962;80
240;20230118;19;80;50;0;9970;76
240;20230118;20;80;51;0;9972;76
240;20230118;21;90;39;0;9977;89
240;20230118;22;90;44;0;9981;88
240;20230118;23;80;37;0;9983;90
240;20230118;24;80;41;0;9984;87
240;20230119;1;70;41;0;9987;92
240;20230119;2;100;41;0;9995;88
240;20230119;3;60;33;0;9999;92
240;20230119;4;40;47;0;10005;80
240;20230119;5;70;50;0;10009;76
240;20230119;6;60;45;0;10015;78
240;20230119;7;50;48;0;10022;73
240;20230119;8;50;37;0;10032;79
240;20230119;9;40;40;18;10039;77
240;20230119;10;50;53;62;10043;65
240;20230119;11;60;57;84;10045;65
240;20230119;12;60;56;90;10046;65
240;20230119;13;70;52;77;10047;64
240;20230119;14;70;53;90;10050;63
240;20230119;15;60;45;43;10054;66
240;20230119;16;50;33;12;10058;70
240;20230119;17;30;15;0;10063;81
240;20230119;18;30;30;0;10067;78
240;20230119;19;30;9;0;10073;97
240;20230119;20;30;13;0;10077;92
240;20230119;21;40;9;0;10084;95
240;20230119;22;50;3;0;10089;96
240;20230119;23;40;7;0;10092;96
240;20230119;24;30;7;0;10097;96
240;20230120;1;30;9;0;10102;96
240;20230120;2;30;4;0;10103;97
240;20230120;3;40;2;0;10102;98
240;20230120;4;40;6;0;10102;97
240;20230120;5;30;7;0;10105;97
240;20230120;6;40;4;0;10107;98
240;20230120;7;50;6;0;10109;98
240;20230120;8;40;8;0;10112;98
240;20230120;9;50;9;5;10118;98
240;20230120;10;40;12;6;10124;98
240;20230120;11;40;12;25;10126;98
240;20230120;12;40;14;12;10127;98
240;20230120;13;30;14;12;10130;98
240;20230120;14;40;18;33;10137;97
240;20230120;15;50;16;19;10153;97
240;20230120;16;50;16;2;10171;97
240;20230120;17;50;21;0;10187;91
240;20230120;18;50;23;0;10202;85
240;20230120;19;40;21;0;10216;84
240;20230120;20;40;12;0;10229;86
240;20230120;21;50;7;0;10237;85
240;20230120;22;40;7;0;10253;86
240;20230120;23;30;3;0;10261;85
240;20230120;24;30;2;0;10270;88
240;20230121;1;40;3;0;10276;90
240;20230121;2;30;6;0;10281;90
240;20230121;3;30;5;0;10289;90
240;20230121;4;30;3;0;10295;92
240;20230121;5;30;-6;0;10297;93
240;20230121;6;20;-17;0;10305;95
240;20230121;7;20;-5;0;10312;95
240;20230121;8;20;-11;1;10318;98
240;20230121;9;10;-10;11;10325;98
240;20230121;10;20;-4;16;10334;98
240;20230121;11;20;7;32;10335;94
240;20230121;12;10;24;107;10334;85
240;20230121;13;20;11;102;10333;93
240;20230121;14;20;7;66;10335;98
240;20230121;15;10;18;60;10337;91
240;20230121;16;20;11;16;10343;90
240;20230121;17;20;9;0;10347;94
240;20230121;18;20;0;0;10347;92
240;20230121;19;20;-8;0;10349;97
240;20230121;20;20;-12;0;10349;100
240;20230121;21;10;-18;0;10351;99
240;20230121;22;10;-26;0;10352;99
240;20230121;23;20;-24;0;10349;98
240;20230121;24;20;-12;0;10348;97
240;20230122;1;30;12;0;10346;82
240;20230122;2;20;15;0;10342;83
240;20230122;3;30;16;0;10338;80
240;20230122;4;30;19;0;10336;78
240;20230122;5;40;13;0;10334;80
240;20230122;6;40;16;0;10337;82
240;20230122;7;50;18;0;10337;78
240;20230122;8;50;16;1;10341;80
240;20230122;9;60;15;7;10344;80
240;20230122;10;60;16;16;10347;82
240;20230122;11;50;19;29;10345;83
240;20230122;12;50;21;42;10342;83
240;20230122;13;50;22;42;10338;82
240;20230122;14;50;22;22;10338;82
240;20230122;15;50;20;15;10342;85
240;20230122;16;30;21;3;10344;85
240;20230122;17;30;23;0;10347;87
240;20230122;18;30;24;0;10349;87
240;20230122;19;30;21;0;10350;94
240;20230122;20;30;23;0;10350;94
240;20230122;21;30;28;0;10353;89
240;20230122;22;30;27;0;10356;89
240;20230122;23;30;28;0;10358;88
240;20230122;24;30;29;0;10361;88
240;20230123;1;30;27;0;10357;91
240;20230123;2;30;27;0;10360;93
240;20230123;3;30;28;0;10361;92
240;20230123;4;30;28;0;10364;93
240;20230123;5;30;29;0;10366;93
240;20230123;6;30;28;0;10366;93
240;20230123;7;30;28;0;10369;93
240;20230123;8;30;28;1;10373;93
240;20230123;9;20;30;5;10380;91
240;20230123;10;20;35;17;10382;90
240;20230123;11;30;39;36;10380;88
240;20230123;12;30;48;79;10380;76
240;20230123;13;40;47;81;10381;75
240;20230123;14;50;46;88;10374;73
240;20230123;15;40;41;24;10378;80
240;20230123;16;30;24;14;10377;83
240;20230123;17;30;38;0;10383;81
240;20230123;18;30;36;0;10385;80
240;20230123;19;40;34;0;10385;82
240;20230123;20;30;36;0;10390;79
240;20230123;21;40;34;0;10392;80
240;20230123;22;40;34;0;10391;80
240;20230123;23;40;34;0;10393;81
240;20230123;24;30;33;0;10392;80
240;20230124;1;30;32;0;10389;79
240;20230124;2;40;31;0;10388;79
240;20230124;3;40;30;0;10386;79
240;20230124;4;30;29;0;10386;80
240;20230124;5;40;28;0;10387;80
240;20230124;6;40;25;0;10390;83
240;20230124;7;40;23;0;10392;84
240;20230124;8;40;22;1;10395;86
240;20230124;9;40;22;6;10401;86
240;20230124;10;40;21;14;10403;86
240;20230124;11;40;21;20;10401;86
240;20230124;12;30;22;22;10397;86
240;20230124;13;40;21;24;10391;86
240;20230124;14;30;22;23;10387;86
240;20230124;15;30;20;14;10388;87
240;20230124;16;30;18;5;10388;87
240;20230124;17;20;16;0;10388;87
240;20230124;18;20;14;0;10390;88
240;20230124;19;20;13;0;10389;88
240;20230124;20;20;13;0;10389;87
240;20230124;21;10;12;0;10390;89
240;20230124;22;10;10;0;10386;90
240;20230124;23;10;9;0;10384;91
240;20230124;24;10;6;0;10381;92
240;20230125;1;10;6;0;10375;91
240;20230125;2;10;3;0;10373;92
240;20230125;3;10;1;0;10368;91
240;20230125;4;10;-1;0;10363;91
240;20230125;5;20;-1;0;10359;93
240;20230125;6;20;-3;0;10360;92
240;20230125;7;20;-6;0;10358;93
240;20230125;8;20;-6;0;10354;94
240;20230125;9;20;-3;4;10352;93
240;20230125;10;30;1;14;10344;92
240;20230125;11;30;4;22;10335;92
240;20230125;12;40;5;25;10321;91
240;20230125;13;40;4;23;10310;91
240;20230125;14;40;5;17;10303;91
240;20230125;15;50;1;9;10296;92
240;20230125;16;50;3;4;10296;92
240;20230125;17;50;2;0;10282;93
240;20230125;18;60;0;0;10275;93
240;20230125;19;50;3;0;10267;93
240;20230125;20;40;4;0;10264;95
240;20230125;21;40;2;0;10261;98
240;20230125;22;40;1;0;10257;98
240;20230125;23;40;3;0;10252;98
240;20230125;24;40;4;0;10249;98
240;20230126;1;30;5;0;10243;98
240;20230126;2;30;6;0;10244;98
240;20230126;3;20;7;0;10244;98
240;20230126;4;10;11;0;10243;98
240;20230126;5;10;15;0;10243;98
240;20230126;6;10;44;0;10244;98
240;20230126;7;40;51;0;10249;92
240;20230126;8;40;49;1;10255;92
240;20230126;9;40;51;24;10260;94
240;20230126;10;40;64;64;10261;87
240;20230126;11;50;74;97;10263;82
240;20230126;12;50;75;76;10262;85
240;20230126;13;50;76;56;10255;81
240;20230126;14;50;70;35;10256;89
240;20230126;15;50;72;29;10256;80
240;20230126;16;60;69;6;10260;78
240;20230126;17;60;67;0;10259;79
240;20230126;18;70;67;0;10259;75
240;20230126;19;50;64;0;10261;77
240;20230126;20;50;57;0;10262;81
240;20230126;21;50;52;0;10260;85
240;20230126;22;50;54;0;10260;88
240;20230126;23;50;58;0;10259;88
240;20230126;24;50;60;0;10258;83
240;20230127;1;70;57;0;10259;82
240;20230127;2;70;49;0;10263;83
240;20230127;3;80;43;0;10265;86
240;20230127;4;70;43;0;10269;85
240;20230127;5;60;44;0;10273;79
240;20230127;6;60;44;0;10276;72
240;20230127;7;60;34;0;10278;79
240;20230127;8;60;31;2;10284;75
240;20230127;9;60;35;16;10287;74
240;20230127;10;50;44;35;10290;73
240;20230127;11;60;52;77;10289;72
240;20230127;12;60;50;96;10287;73
240;20230127;13;50;49;37;10284;75
240;20230127;14;50;42;24;10287;76
240;20230127;15;50;41;10;10288;78
240;20230127;16;50;39;4;10290;79
240;20230127;17;50;38;0;10295;79
240;20230127;18;50;36;0;10299;80
240;20230127;19;40;33;0;10305;82
240;20230127;20;40;31;0;10305;83
240;20230127;21;40;30;0;10303;83
240;20230127;22;30;29;0;10302;83
240;20230127;23;20;28;0;10301;84
240;20230127;24;30;28;0;10302;81
240;20230128;1;30;26;0;10301;80
240;20230128;2;30;26;0;10301;80
240;20230128;3;30;25;0;10302;77
240;20230128;4;30;25;0;10305;77
240;20230128;5;20;24;0;10304;77
240;20230128;6;20;25;0;10304;75
240;20230128;7;20;18;0;10305;81
240;20230128;8;20;20;1;10307;79
240;20230128;9;10;17;19;10313;82
240;20230128;10;10;40;74;10318;69
240;20230128;11;10;43;98;10310;69
240;20230128;12;20;46;103;10310;68
240;20230128;13;20;55;109;10301;66
240;20230128;14;10;56;93;10302;67
240;20230128;15;20;55;27;10302;70
240;20230128;16;30;44;19;10306;78
240;20230128;17;30;39;1;10305;82
240;20230128;18;30;45;0;10306;79
240;20230128;19;30;47;0;10309;79
240;20230128;20;30;46;0;10307;80
240;20230128;21;30;41;0;10306;86
240;20230128;22;30;41;0;10306;86
240;20230128;23;40;41;0;10301;85
240;20230128;24;50;41;0;10295;83
240;20230129;1;40;40;0;10292;85
240;20230129;2;40;38;0;10291;86
240;20230129;3;40;39;0;10290;85
240;20230129;4;40;41;0;10285;83
240;20230129;5;50;40;0;10279;82
240;20230129;6;50;41;0;10276;82
240;20230129;7;50;42;0;10272;84
240;20230129;8;60;43;0;10269;82
240;20230129;9;60;47;8;10266;82
240;20230129;10;60;51;18;10262;82
240;20230129;11;60;52;25;10259;83
240;20230129;12;60;52;13;10250;84
240;20230129;13;70;46;20;10236;96
240;20230129;14;70;56;14;10226;88
240;20230129;15;70;54;15;10220;88
240;20230129;16;60;51;3;10217;91
240;20230129;17;70;53;0;10213;91
240;20230129;18;60;52;0;10207;91
240;20230129;19;70;50;0;10198;92
240;20230129;20;70;56;0;10193;92
240;20230129;21;60;66;0;10189;92
240;20230129;22;80;75;0;10177;88
240;20230129;23;80;80;0;10170;88
240;20230129;24;90;80;0;10166;89
240;20230130;1;90;79;0;10155;89
240;20230130;2;90;76;0;10151;91
240;20230130;3;100;77;0;10150;90
240;20230130;4;100;79;0;10147;89
240;20230130;5;110;77;0;10149;83
240;20230130;6;110;72;0;10152;77
240;20230130;7;110;67;0;10156;74
240;20230130;8;110;69;3;10160;73
240;20230130;9;120;73;18;10168;74
240;20230130;10;110;76;28;10173;73
240;20230130;11;120;79;42;10179;72
240;20230130;12;120;81;96;10182;74
240;20230130;13;110;82;86;10184;72
240;20230130;14;110;83;66;10193;71
240;20230130;15;100;82;44;10207;72
240;20230130;16;90;64;9;10216;80
240;20230130;17;70;60;1;10227;82
240;20230130;18;70;60;0;10234;80
240;20230130;19;50;56;0;10240;83
240;20230130;20;40;52;0;10245;81
240;20230130;21;40;55;0;10243;81
240;20230130;22;50;43;0;10247;81
240;20230130;23;40;43;0;10243;84
240;20230130;24;40;44;0;10241;87
240;20230131;1;40;36;0;10229;91
240;20230131;2;50;37;0;10230;94
240;20230131;3;40;43;0;10228;95
240;20230131;4;50;60;0;10220;90
240;20230131;5;70;66;0;10217;85
240;20230131;6;70;70;0;10213;82
240;20230131;7;90;66;0;10207;87
240;20230131;8;80;67;1;10203;85
240;20230131;9;80;72;14;10199;88
240;20230131;10;90;78;31;10195;87
240;20230131;11;90;81;23;10196;86
240;20230131;12;110;84;32;10191;85
240;20230131;13;110;90;93;10186;84
