STN;YYYYMMDD;HH;FH;T;Q;P;U
260;20200108;22;20;92;0;10217;97
260;20200108;23;30;91;0;10214;97
260;20200108;24;20;90;0;10198;98
260;20200109;1;30;93;0;10186;98
260;20200109;2;30;96;0;10177;98
260;20200109;3;40;98;0;10162;98
260;20200109;4;40;107;0;10148;98
260;20200109;5;60;111;0;10137;96
260;20200109;6;60;112;0;10130;96
260;20200109;7;50;115;0;10121;93
260;20200109;8;50;114;0;10114;95
260;20200109;9;60;115;3;10109;94
260;20200109;10;60;117;6;10104;92
260;20200109;11;70;122;9;10099;90
260;20200109;12;70;125;11;10092;88
260;20200109;13;70;129;18;10084;85
260;20200109;14;60;130;8;10081;85
260;20200109;15;60;123;5;10081;93
260;20200109;16;40;120;1;10080;95
260;20200109;17;50;120;0;10078;95
260;20200109;18;40;122;0;10077;92
260;20200109;19;50;120;0;10076;94
260;20200109;20;40;121;0;10071;91
260;20200109;21;50;120;0;10070;91
260;20200109;22;50;118;0;10067;91
260;20200109;23;50;117;0;10072;90
260;20200109;24;60;99;0;10083;81
260;20200110;1;40;87;0;10082;87
260;20200110;2;40;89;0;10091;87
260;20200110;3;40;92;0;10099;86
260;20200110;4;40;86;0;10103;88
260;20200110;5;30;80;0;10109;91
260;20200110;6;30;81;0;10119;92
260;20200110;7;30;81;0;10124;90
260;20200110;8;30;77;0;10136;93
260;20200110;9;30;78;5;10149;91
260;20200110;10;40;78;22;10165;88
260;20200110;11;40;79;25;10179;83
260;20200110;12;50;78;51;10196;82
260;20200110;13;40;81;33;10208;72
260;20200110;14;40;84;23;10222;73
260;20200110;15;40;74;26;10241;71
260;20200110;16;30;66;3;10251;75
260;20200110;17;20;65;0;10265;78
260;20200110;18;20;58;0;10272;82
260;20200110;19;20;43;0;10280;89
260;20200110;20;20;36;0;10287;93
260;20200110;21;20;36;0;10292;93
260;20200110;22;20;34;0;10303;93
260;20200110;23;30;40;0;10305;93
260;20200110;24;20;34;0;10308;97
260;20200111;1;30;47;0;10306;92
260;20200111;2;30;54;0;10308;86
260;20200111;3;30;47;0;10309;87
260;20200111;4;30;45;0;10307;88
260;20200111;5;40;48;0;10298;82
260;20200111;6;30;45;0;10300;82
260;20200111;7;40;46;0;10301;82
260;20200111;8;50;48;0;10294;80
260;20200111;9;50;50;8;10294;79
260;20200111;10;50;53;24;10293;79
260;20200111;11;50;58;40;10287;77
260;20200111;12;60;67;65;10280;74
260;20200111;13;50;69;53;10272;75
260;20200111;14;60;73;41;10268;71
260;20200111;15;60;71;27;10265;74
260;20200111;16;50;70;4;10262;75
260;20200111;17;60;72;0;10259;74
260;20200111;18;60;73;0;10254;74
260;20200111;19;70;73;0;10249;74
260;20200111;20;60;70;0;10246;75
260;20200111;21;70;72;0;10241;74
260;20200111;22;70;69;0;10236;74
260;20200111;23;70;66;0;10233;74
260;20200111;24;60;61;0;10229;77
260;20200112;1;60;58;0;10218;78
260;20200112;2;60;58;0;10217;78
260;20200112;3;50;59;0;10211;78
260;20200112;4;60;58;0;10205;78
260;20200112;5;60;59;0;10200;78
260;20200112;6;50;57;0;10195;79
260;20200112;7;50;57;0;10188;79
260;20200112;8;60;62;0;10182;79
260;20200112;9;70;68;3;10181;78
260;20200112;10;60;62;8;10181;90
260;20200112;11;70;67;10;10178;92
260;20200112;12;60;70;10;10173;95
260;20200112;13;70;82;13;10168;91
260;20200112;14;70;89;12;10166;88
260;20200112;15;70;98;6;10170;85
260;20200112;16;60;101;2;10178;80
260;20200112;17;50;100;0;10186;80
260;20200112;18;50;100;0;10191;75
260;20200112;19;40;91;0;10198;80
260;20200112;20;30;85;0;10204;81
260;20200112;21;20;82;0;10208;85
260;20200112;22;20;76;0;10209;90
260;20200112;23;30;76;0;10210;91
260;20200112;24;30;76;0;10210;93
260;20200113;1;40;71;0;10206;93
260;20200113;2;40;71;0;10205;93
260;20200113;3;40;70;0;10201;93
260;20200113;4;40;70;0;10193;92
260;20200113;5;40;68;0;10191;92
260;20200113;6;40;60;0;10189;93
260;20200113;7;30;58;0;10185;93
260;20200113;8;40;62;0;10184;92
260;20200113;9;40;65;6;10183;91
260;20200113;10;40;69;19;10180;88
260;20200113;11;50;76;42;10170;83
260;20200113;12;50;83;83;10153;79
260;20200113;13;60;84;75;10144;78
260;20200113;14;60;86;42;10130;78
260;20200113;15;50;80;30;10122;78
260;20200113;16;40;79;5;10109;77
260;20200113;17;60;79;0;10103;79
260;20200113;18;60;80;0;10089;83
260;20200113;19;60;85;0;10079;83
260;20200113;20;70;87;0;10068;85
260;20200113;21;70;91;0;10056;85
260;20200113;22;80;96;0;10045;82
260;20200113;23;80;100;0;10037;81
260;20200113;24;80;105;0;10029;79
260;20200114;1;80;100;0;10020;86
260;20200114;2;80;99;0;10017;87
260;20200114;3;70;97;0;10011;89
260;20200114;4;70;97;0;10007;90
260;20200114;5;70;95;0;10011;90
260;20200114;6;70;94;0;10014;90
260;20200114;7;60;93;0;10026;93
260;20200114;8;60;91;0;10031;93
260;20200114;9;60;91;3;10034;87
260;20200114;10;60;96;13;10040;86
260;20200114;11;60;97;25;10042;90
260;20200114;12;70;98;23;10037;90
260;20200114;13;60;102;14;10029;84
260;20200114;14;60;103;8;10025;84
260;20200114;15;70;107;5;10023;82
260;20200114;16;80;113;1;10019;77
260;20200114;17;80;117;0;10022;76
260;20200114;18;80;119;0;10023;78
260;20200114;19;70;125;0;10023;77
260;20200114;20;90;128;0;10027;75
260;20200114;21;100;127;0;10032;74
260;20200114;22;100;120;0;10037;79
260;20200114;23;90;114;0;10043;87
260;20200114;24;80;119;0;10048;81
260;20200115;1;90;119;0;10049;79
260;20200115;2;70;117;0;10053;78
260;20200115;3;70;118;0;10051;75
260;20200115;4;80;117;0;10049;70
260;20200115;5;70;115;0;10054;67
260;20200115;6;70;114;0;10059;67
260;20200115;7;70;108;0;10059;68
260;20200115;8;70;108;1;10066;68
260;20200115;9;70;111;5;10067;66
260;20200115;10;70;111;11;10069;66
260;20200115;11;80;112;23;10068;66
260;20200115;12;70;111;20;10072;68
260;20200115;13;60;101;11;10081;78
260;20200115;14;70;102;7;10084;79
260;20200115;15;60;98;3;10094;86
260;20200115;16;50;75;0;10119;89
260;20200115;17;30;72;0;10134;90
260;20200115;18;30;69;0;10151;89
260;20200115;19;40;67;0;10162;88
260;20200115;20;50;65;0;10174;88
260;20200115;21;50;64;0;10183;89
260;20200115;22;40;63;0;10195;89
260;20200115;23;40;64;0;10208;88
260;20200115;24;40;64;0;10214;89
260;20200116;1;40;59;0;10218;90
260;20200116;2;30;54;0;10226;92
260;20200116;3;40;54;0;10232;92
260;20200116;4;30;49;0;10238;93
260;20200116;5;30;44;0;10242;94
260;20200116;6;20;37;0;10244;96
260;20200116;7;30;38;0;10247;96
260;20200116;8;30;38;1;10248;95
260;20200116;9;30;44;20;10244;94
260;20200116;10;30;61;55;10245;90
260;20200116;11;30;73;80;10240;86
260;20200116;12;40;83;88;10229;84
260;20200116;13;40;96;92;10221;79
260;20200116;14;40;100;72;10212;78
260;20200116;15;50;100;44;10207;77
260;20200116;16;40;92;9;10202;79
260;20200116;17;40;89;0;10201;80
260;20200116;18;50;92;0;10196;78
260;20200116;19;60;93;0;10190;76
260;20200116;20;60;90;0;10183;77
260;20200116;21;60;85;0;10176;79
260;20200116;22;60;84;0;10170;80
260;20200116;23;50;81;0;10167;81
260;20200116;24;40;82;0;10165;80
260;20200117;1;40;87;0;10160;77
260;20200117;2;50;85;0;10153;76
260;20200117;3;50;83;0;10146;77
260;20200117;4;40;83;0;10137;77
260;20200117;5;40;78;0;10132;79
260;20200117;6;40;76;0;10131;79
260;20200117;7;40;83;0;10128;77
260;20200117;8;40;89;0;10131;77
260;20200117;9;30;91;3;10130;79
260;20200117;10;30;97;9;10131;78
260;20200117;11;40;94;15;10127;86
260;20200117;12;40;92;9;10125;92
260;20200117;13;40;97;13;10123;88
260;20200117;14;40;100;16;10123;86
260;20200117;15;50;99;20;10126;84
260;20200117;16;50;94;13;10130;80
260;20200117;17;60;96;0;10137;74
260;20200117;18;70;83;0;10147;74
260;20200117;19;70;73;0;10158;73
260;20200117;20;60;69;0;10164;74
260;20200117;21;50;66;0;10172;72
260;20200117;22;40;58;0;10180;75
260;20200117;23;40;60;0;10183;76
260;20200117;24;50;54;0;10188;77
260;20200118;1;40;47;0;10193;82
260;20200118;2;40;42;0;10196;86
260;20200118;3;40;47;0;10199;85
260;20200118;4;40;46;0;10201;84
260;20200118;5;40;43;0;10204;85
260;20200118;6;40;38;0;10206;87
260;20200118;7;40;39;0;10211;89
260;20200118;8;40;39;1;10216;91
260;20200118;9;30;45;15;10224;90
260;20200118;10;30;60;49;10232;84
260;20200118;11;40;64;60;10237;78
260;20200118;12;30;64;22;10238;76
260;20200118;13;40;74;68;10241;66
260;20200118;14;40;57;57;10244;77
260;20200118;15;50;41;41;10255;79
260;20200118;16;30;38;4;10261;86
260;20200118;17;20;40;0;10267;88
260;20200118;18;20;40;0;10275;88
260;20200118;19;20;40;0;10282;88
260;20200118;20;20;35;0;10288;87
260;20200118;21;20;38;0;10292;86
260;20200118;22;20;35;0;10295;87
260;20200118;23;20;33;0;10303;86
260;20200118;24;30;26;0;10310;92
260;20200119;1;20;5;0;10317;97
260;20200119;2;20;12;0;10324;96
260;20200119;3;20;31;0;10326;88
260;20200119;4;20;33;0;10335;86
260;20200119;5;20;24;0;10337;91
260;20200119;6;20;28;0;10346;90
260;20200119;7;20;16;0;10357;95
260;20200119;8;20;23;1;10372;93
260;20200119;9;30;34;16;10384;89
260;20200119;10;20;51;47;10395;83
260;20200119;11;20;65;61;10400;79
260;20200119;12;30;79;84;10405;69
260;20200119;13;40;78;86;10409;67
260;20200119;14;40;78;63;10415;66
260;20200119;15;40;76;37;10422;65
260;20200119;16;30;69;11;10432;75
260;20200119;17;20;42;0;10441;87
260;20200119;18;20;38;0;10448;93
260;20200119;19;20;33;0;10454;93
260;20200119;20;20;21;0;10458;96
260;20200119;21;20;14;0;10464;96
260;20200119;22;20;7;0;10467;98
260;20200119;23;10;-4;0;10472;98
260;20200119;24;10;-11;0;10471;98
260;20200120;1;10;-13;0;10474;98
260;20200120;2;10;-20;0;10474;98
260;20200120;3;0;-12;0;10474;97
260;20200120;4;10;-5;0;10474;96
260;20200120;5;10;1;0;10472;98
260;20200120;6;10;7;0;10475;98
260;20200120;7;10;10;0;10475;98
260;20200120;8;10;12;1;10477;98
260;20200120;9;10;23;9;10479;98
260;20200120;10;10;39;24;10481;96
260;20200120;11;10;54;39;10481;95
260;20200120;12;10;68;41;10476;84
260;20200120;13;20;70;35;10471;80
260;20200120;14;20;67;24;10467;85
260;20200120;15;20;67;18;10463;83
260;20200120;16;20;63;7;10464;84
260;20200120;17;20;54;0;10460;89
260;20200120;18;20;53;0;10457;90
260;20200120;19;20;44;0;10459;94
260;20200120;20;20;36;0;10458;97
260;20200120;21;10;18;0;10456;98
260;20200120;22;20;25;0;10453;98
260;20200120;23;10;19;0;10450;99
260;20200120;24;10;7;0;10446;98
260;20200121;1;20;15;0;10442;99
260;20200121;2;10;11;0;10443;99
260;20200121;3;20;7;0;10436;98
260;20200121;4;20;-5;0;10431;99
260;20200121;5;20;-10;0;10428;98
260;20200121;6;10;-9;0;10427;96
260;20200121;7;20;-4;0;10425;95
260;20200121;8;20;-10;1;10426;98
260;20200121;9;20;-13;11;10428;98
260;20200121;10;20;-10;25;10430;98
260;20200121;11;20;-4;31;10426;98
260;20200121;12;20;3;32;10423;98
260;20200121;13;20;7;30;10416;98
260;20200121;14;20;13;23;10412;98
260;20200121;15;20;17;10;10406;98
260;20200121;16;20;19;3;10406;98
260;20200121;17;20;19;0;10406;99
260;20200121;18;30;20;0;10398;99
260;20200121;19;30;20;0;10395;99
260;20200121;20;20;20;0;10399;99
260;20200121;21;20;19;0;10392;98
260;20200121;22;20;18;0;10392;99
260;20200121;23;20;17;0;10388;99
260;20200121;24;20;17;0;10388;99
260;20200122;1;20;16;0;10379;99
260;20200122;2;20;17;0;10380;99
260;20200122;3;20;16;0;10376;99
260;20200122;4;20;18;0;10371;98
260;20200122;5;20;21;0;10369;99
260;20200122;6;20;24;0;10364;98
260;20200122;7;20;26;0;10368;98
260;20200122;8;20;30;1;10368;98
260;20200122;9;10;34;7;10373;98
260;20200122;10;20;38;13;10373;98
260;20200122;11;20;43;21;10372;98
260;20200122;12;20;50;24;10365;97
260;20200122;13;20;55;23;10364;98
260;20200122;14;10;60;14;10362;98
260;20200122;15;10;62;6;10363;96
260;20200122;16;10;61;2;10363;98
260;20200122;17;10;61;0;10363;97
260;20200122;18;20;62;0;10364;98
260;20200122;19;10;61;0;10366;98
260;20200122;20;10;61;0;10367;98
260;20200122;21;10;59;0;10367;98
260;20200122;22;0;59;0;10366;98
260;20200122;23;10;61;0;10366;98
260;20200122;24;10;61;0;10363;98
260;20200123;1;0;60;0;10361;98
260;20200123;2;10;58;0;10356;99
260;20200123;3;10;58;0;10351;99
260;20200123;4;10;57;0;10347;99
260;20200123;5;10;57;0;10343;98
260;20200123;6;20;54;0;10339;98
260;20200123;7;20;51;0;10337;98
260;20200123;8;20;50;1;10337;97
260;20200123;9;20;49;8;10337;95
260;20200123;10;20;50;18;10337;96
260;20200123;11;20;55;36;10327;92
260;20200123;12;20;66;89;10318;83
260;20200123;13;10;59;31;10312;80
260;20200123;14;20;59;26;10302;85
260;20200123;15;20;50;35;10296;83
260;20200123;16;10;35;8;10289;93
260;20200123;17;10;19;0;10287;97
260;20200123;18;20;12;0;10284;97
260;20200123;19;20;10;0;10283;96
260;20200123;20;20;3;0;10278;95
260;20200123;21;20;0;0;10275;98
260;20200123;22;10;-13;0;10270;98
260;20200123;23;10;-14;0;10268;97
260;20200123;24;10;-6;0;10264;97
260;20200124;1;10;4;0;10258;96
260;20200124;2;10;5;0;10253;98
260;20200124;3;10;12;0;10247;95
260;20200124;4;20;19;0;10241;94
260;20200124;5;10;18;0;10239;95
260;20200124;6;20;16;0;10237;97
260;20200124;7;10;18;0;10237;96
260;20200124;8;20;19;0;10241;96
260;20200124;9;20;22;3;10244;92
260;20200124;10;20;27;24;10243;92
260;20200124;11;30;29;53;10240;90
260;20200124;12;20;32;43;10238;87
260;20200124;13;20;33;31;10233;87
260;20200124;14;30;31;26;10221;90
260;20200124;15;30;31;14;10223;91
260;20200124;16;30;31;3;10224;91
260;20200124;17;30;30;0;10227;91
260;20200124;18;30;27;0;10230;93
260;20200124;19;30;25;0;10232;94
260;20200124;20;30;25;0;10231;94
260;20200124;21;30;24;0;10230;95
260;20200124;22;30;23;0;10229;95
260;20200124;23;30;23;0;10227;94
260;20200124;24;30;23;0;10225;95
260;20200125;1;30;22;0;10224;94
260;20200125;2;40;22;0;10222;94
260;20200125;3;30;20;0;10218;94
260;20200125;4;30;19;0;10215;94
260;20200125;5;30;19;0;10214;94
260;20200125;6;20;19;0;10218;96
260;20200125;7;30;18;0;10217;95
260;20200125;8;30;19;0;10220;95
260;20200125;9;30;21;6;10220;94
260;20200125;10;30;23;14;10224;88
260;20200125;11;30;24;19;10224;87
260;20200125;12;40;24;27;10219;86
260;20200125;13;30;24;25;10214;87
260;20200125;14;30;22;20;10209;90
260;20200125;15;30;20;12;10205;88
260;20200125;16;30;20;4;10202;90
260;20200125;17;20;19;0;10203;90
260;20200125;18;30;20;0;10205;91
260;20200125;19;30;21;0;10206;92
260;20200125;20;20;20;0;10203;94
260;20200125;21;20;21;0;10202;94
260;20200125;22;30;17;0;10196;95
260;20200125;23;30;14;0;10193;97
260;20200125;24;30;9;0;10189;98
260;20200126;1;40;6;0;10181;99
260;20200126;2;30;11;0;10174;99
260;20200126;3;30;15;0;10169;99
260;20200126;4;40;18;0;10163;99
260;20200126;5;40;21;0;10160;99
260;20200126;6;30;22;0;10158;98
260;20200126;7;40;21;0;10154;98
260;20200126;8;40;26;1;10157;97
260;20200126;9;40;32;12;10156;95
260;20200126;10;30;41;39;10155;93
260;20200126;11;30;64;90;10150;86
260;20200126;12;40;77;103;10143;82
260;20200126;13;40;83;92;10136;80
260;20200126;14;40;91;75;10131;80
260;20200126;15;40;92;43;10128;80
260;20200126;16;30;85;7;10124;84
260;20200126;17;40;88;0;10122;80
260;20200126;18;40;83;0;10118;83
260;20200126;19;40;82;0;10119;82
260;20200126;20;40;74;0;10115;84
260;20200126;21;50;75;0;10111;83
260;20200126;22;50;73;0;10103;87
260;20200126;23;50;76;0;10097;85
260;20200126;24;60;74;0;10091;89
260;20200127;1;60;74;0;10086;90
260;20200127;2;50;74;0;10078;93
260;20200127;3;50;76;0;10074;95
260;20200127;4;60;82;0;10070;93
260;20200127;5;50;84;0;10067;92
260;20200127;6;50;84;0;10065;94
260;20200127;7;50;85;0;10062;93
260;20200127;8;50;86;1;10062;93
260;20200127;9;40;87;10;10061;90
260;20200127;10;40;89;32;10057;89
260;20200127;11;40;90;34;10052;90
260;20200127;12;40;93;26;10044;87
260;20200127;13;50;94;33;10032;83
260;20200127;14;50;93;42;10028;83
260;20200127;15;40;93;20;10023;81
260;20200127;16;40;87;14;10015;84
260;20200127;17;30;80;0;10004;85
260;20200127;18;30;78;0;9993;87
260;20200127;19;40;73;0;9979;90
260;20200127;20;40;75;0;9962;89
260;20200127;21;40;73;0;9946;93
260;20200127;22;50;72;0;9924;92
260;20200127;23;60;77;0;9914;92
260;20200127;24;70;71;0;9922;85
260;20200128;1;50;67;0;9920;89
260;20200128;2;60;72;0;9916;85
260;20200128;3;60;58;0;9913;83
260;20200128;4;60;56;0;9904;91
260;20200128;5;40;53;0;9892;94
260;20200128;6;40;59;0;9881;91
260;20200128;7;50;54;0;9875;88
260;20200128;8;60;47;1;9878;87
260;20200128;9;60;48;7;9887;90
260;20200128;10;60;50;21;9897;84
260;20200128;11;80;60;45;9911;76
260;20200128;12;70;61;53;9923;74
260;20200128;13;80;58;51;9936;71
260;20200128;14;70;58;76;9945;68
260;20200128;15;70;60;38;9956;65
260;20200128;16;70;55;11;9960;69
260;20200128;17;60;56;0;9964;72
260;20200128;18;50;51;0;9969;77
260;20200128;19;50;54;0;9971;75
260;20200128;20;50;48;0;9974;80
260;20200128;21;60;46;0;9976;80
260;20200128;22;60;40;0;9981;87
260;20200128;23;50;39;0;9985;88
260;20200128;24;40;44;0;9988;86
260;20200129;1;40;49;0;9991;83
260;20200129;2;40;58;0;10000;80
260;20200129;3;50;58;0;10008;78
260;20200129;4;50;56;0;10013;78
260;20200129;5;50;53;0;10020;79
260;20200129;6;50;52;0;10022;78
260;20200129;7;50;54;0;10026;77
260;20200129;8;50;53;1;10033;83
260;20200129;9;60;59;12;10041;77
260;20200129;10;50;62;23;10050;74
260;20200129;11;50;67;56;10056;71
260;20200129;12;60;65;50;10060;69
260;20200129;13;60;67;43;10068;68
260;20200129;14;60;68;33;10076;69
260;20200129;15;50;73;37;10084;67
260;20200129;16;50;65;17;10093;70
260;20200129;17;40;62;0;10097;75
260;20200129;18;30;57;0;10104;79
260;20200129;19;40;60;0;10105;78
260;20200129;20;40;62;0;10105;80
260;20200129;21;40;57;0;10102;82
260;20200129;22;50;60;0;10101;86
260;20200129;23;60;61;0;10101;85
260;20200129;24;60;67;0;10100;84
260;20200130;1;70;67;0;10096;84
260;20200130;2;60;67;0;10096;87
260;20200130;3;70;71;0;10097;87
260;20200130;4;60;73;0;10096;86
260;20200130;5;60;72;0;10094;85
260;20200130;6;60;73;0;10089;82
260;20200130;7;50;71;0;10091;82
260;20200130;8;50;72;2;10091;82
260;20200130;9;50;67;14;10090;83
260;20200130;10;50;71;40;10083;82
260;20200130;11;50;84;61;10074;78
260;20200130;12;60;89;69;10062;78
260;20200130;13;60;91;62;10052;81
260;20200130;14;50;94;26;10035;83
260;20200130;15;40;91;14;10026;89
260;20200130;16;50;91;6;10017;93
260;20200130;17;50;87;0;10011;91
260;20200130;18;60;85;0;10001;96
260;20200130;19;60;89;0;9996;96
260;20200130;20;60;100;0;9999;96
260;20200130;21;60;106;0;9999;95
260;20200130;22;60;110;0;10004;92
260;20200130;23;70;112;0;10013;91
260;20200130;24;70;114;0;10024;88
260;20200131;1;70;113;0;10029;86
260;20200131;2;70;109;0;10040;86
260;20200131;3;60;105;0;10047;87
260;20200131;4;50;100;0;10056;87
260;20200131;5;50;97;0;10065;88
260;20200131;6;40;89;0;10071;92
260;20200131;7;50;91;0;10077;90
260;20200131;8;50;94;2;10079;90
260;20200131;9;60;94;10;10081;88
260;20200131;10;70;96;18;10081;85
260;20200131;11;70;102;28;10083;86
260;20200131;12;70;104;27;10084;87
260;20200131;13;70;106;25;10081;86
